-119.0, 0.0, 3747176
-116.61558290025766, 0.0, 3792596
-111.56063596259966, 0.0, 3793501
-105.40409539865985, 0.0, 3805872
-98.79314743577038, 0.0, 3824845
-91.99475640921943, 0.0, 3844721
-85.11904511412533, 0.0, 3865651
-78.21143920628425, 0.0, 3886356
-71.29067676987123, 0.0, 3906225
-64.36448726508654, 0.0, 3925501
-57.43605909446009, 0.0, 3945484
-50.506707474116794, 0.0, 3966479
-43.57697493074173, 0.0, 3985894
-36.64708525660633, 0.0, 4006388
-29.71713076602829, 0.0, 4026334
-22.80963214661513, 0.0, 4045179
-16.476314783415262, 0.0, 4065255
-11.271644815204837, 0.0, 4086368
-7.302346683276383, 0.0, 4106139
-4.450790150020438, 0.0, 4125011
-2.510146664705104, 0.0, 4144966
-1.259846795857115, 0.0, 4164910
-0.5028143498523008, 0.0, 4185200
-0.07973086601231216, 0.0, 4206015
0.1294023549082084, 0.0, 4225772
0.20986826095503375, 0.0, 4245674
0.21910345684732135, 0.0, 4265698
0.193697211627196, 0.0, 4286122
0.15550136108110735, 0.0, 4305646
0.11649426803766971, 0.0, 4325460
0.0824006696016113, 0.0, 4345405
0.055237110349139584, 0.0, 4365406
0.03500831624916145, 0.0, 4385843
0.020775368239355885, 0.0, 4405528
0.01128445373001341, 0.0, 4426190
0.005304317507963674, 0.0, 4445161
0.0017813744390196007, 0.0, 4465166
-1.1169630218432758E-4, 0.0, 4485991
-9.838804577526616E-4, 0.0, 4505417
-0.0012591761666129742, 0.0, 4526025
-0.0012173301228415312, 0.0, 4545873
-0.0010325086380476023, 0.0, 4565914
-8.057525806748345E-4, 0.0, 4585778
-5.901140794719595E-4, 0.0, 4605981
-4.089515708471936E-4, 0.0, 4625093
-2.685350773532491E-4, 0.0, 4644967
-1.6627381546641118E-4, 0.0, 4664894
-9.577526063253572E-5, 0.0, 4685833
-4.9732436067984054E-5, 0.0, 4705813
-2.140138023776217E-5, 0.0, 4725722
-5.217274491542412E-6, 0.0, 4745697
3.076782263633504E-6, 0.0, 4765719
6.546913894567297E-6, 0.0, 4787600
7.284977442623131E-6, 0.0, 4806511
6.642268928658268E-6, 0.0, 4825477
5.439572035470519E-6, 0.0, 4845401
4.1376116968194765E-6, 0.0, 4865355
2.9658156961431814E-6, 0.0, 4885674
2.0140591914241668E-6, 0.0, 4906234
1.294607542945414E-6, 0.0, 4925173
7.81683141326539E-7, 0.0, 4945118
4.351749396391824E-7, 0.0, 4965075
2.1369675096138963E-7, 0.0, 4985584
8.088156278063252E-8, 0.0, 5005993
7.65020047310827E-9, 0.0, 5024957
-2.7713895178749226E-8, 0.0, 5044849
-4.0529087641516526E-8, 0.0, 5064817
-4.10356335578399E-8, 0.0, 5085789
-3.570404771835456E-8, 0.0, 5105715
-2.8359451675896707E-8, 0.0, 5125289
-2.1068089495202003E-8, 0.0, 5145825
-1.4791211810916138E-8, 0.0, 5165940
-9.841670589594287E-9, 0.0, 5185753
-6.186041900946293E-9, 0.0, 5205667
-3.632976586231962E-9, 0.0, 5225582
-1.9432349063208676E-9, 0.0, 5245609
-8.874678769643651E-10, 0.0, 5265540
-2.72180500360264E-10, 0.0, 5285492
5.31770183442859E-11, 0.0, 5306456
1.9848300780722639E-10, 0.0, 5325299
2.396518539171666E-10, 0.0, 5345250
2.2642154817731353E-10, 0.0, 5365254
1.8948753677250352E-10, 0.0, 5385309
1.4645706869487185E-10, 0.0, 5406113
1.064108801074326E-10, 0.0, 5425038
7.320011263800552E-11, 0.0, 5445116
4.7691628424217924E-11, 0.0, 5465109
2.928857156803133E-11, 0.0, 5486195
1.666933258093195E-11, 0.0, 5504843
8.483880264975596E-12, 0.0, 5525920
3.510081114654895E-12, 0.0, 5545745
6.963318810448982E-13, 0.0, 5565797
-7.389644451905042E-13, 0.0, 5585996
-1.3073986337985843E-12, 0.0, 5605611
-1.3784529073745944E-12, 0.0, 5625607
-1.2221335055073723E-12, 0.0, 5646544
-1.0089706847793423E-12, 0.0, 5666519
-7.389644451905042E-13, 0.0, 5685518
-4.973799150320701E-13, 0.0, 5706344
-3.268496584496461E-13, 0.0, 5725322
-1.9895196601282805E-13, 0.0, 5745286
-1.2789769243681803E-13, 0.0, 5765160
-5.6843418860808015E-14, 0.0, 5785259
-4.263256414560601E-14, 0.0, 5806147
-2.8421709430404007E-14, 0.0, 5825073
0.0, 0.0, 5844921
0.0, 0.0, 5864945
0.0, 0.0, 5884972
0.0, 0.0, 5905747
0.0, 0.0, 5925667
0.0, 0.0, 5945608
0.0, 0.0, 5965693
0.0, 0.0, 5987392
0.0, 0.0, 6005443
0.0, 0.0, 6025427
0.0, 0.0, 6045403
0.0, 0.0, 6065448
0.0, 0.0, 6086650
0.0, 0.0, 6106265
0.0, 0.0, 6125152
0.0, 0.0, 6145109
0.0, 0.0, 6166980
0.0, 0.0, 6185330
0.0, 0.0, 6205620
0.0, 0.0, 6226116
0.0, 0.0, 6245094
0.0, 0.0, 6265211
0.0, 0.0, 6286807
0.0, 0.0, 6304930
0.0, 0.0, 6324922
0.0, 0.0, 6344895
0.0, 0.0, 6365912
0.0, 0.0, 6386330
0.0, 0.0, 6405623
0.0, 0.0, 6425562
0.0, 0.0, 6445506
0.0, 0.0, 6465608
0.0, 0.0, 6486277
0.0, 0.0, 6505330
0.0, 0.0, 6525374
0.0, 0.0, 6545276
0.0, 0.0, 6565326
0.0, 0.0, 6586805
0.0, 0.0, 6606065
0.0, 0.0, 6625030
0.0, 0.0, 6646049
0.0, 0.0, 6665815
0.0, 0.0, 6686164
0.0, 0.0, 6705733
0.0, 0.0, 6725673
0.0, 0.0, 6745724
0.0, 0.0, 6766201
0.0, 0.0, 6786181
0.0, 0.0, 6805465
0.0, 0.0, 6825372
0.0, 0.0, 6845314
0.0, 0.0, 6865394
0.0, 0.0, 6885866
0.0, 0.0, 6905178
0.0, 0.0, 6925144
0.0, 0.0, 6945067
0.0, 0.0, 6965166
0.0, 0.0, 6986388
0.0, 0.0, 7005921
0.0, 0.0, 7024827
0.0, 0.0, 7045880
0.0, 0.0, 7064954
0.0, 0.0, 7086057
0.0, 0.0, 7105764
0.0, 0.0, 7125593
0.0, 0.0, 7145518
0.0, 0.0, 7165841
0.0, 0.0, 7185182
0.0, 0.0, 7205595
0.0, 0.0, 7225538
0.0, 0.0, 7245496
0.0, 0.0, 7266297
0.0, 0.0, 7285821
0.0, 0.0, 7306332
0.0, 0.0, 7325257
0.0, 0.0, 7345225
0.0, 0.0, 7365751
0.0, 0.0, 7385569
0.0, 0.0, 7406048
0.0, 0.0, 7424977
0.0, 0.0, 7444935
0.0, 0.0, 7465449
0.0, 0.0, 7485358
0.0, 0.0, 7505795
0.0, 0.0, 7525786
0.0, 0.0, 7545722
0.0, 0.0, 7566183
0.0, 0.0, 7585714
0.0, 0.0, 7605521
0.0, 0.0, 7625461
0.0, 0.0, 7645446
0.0, 0.0, 7665892
0.0, 0.0, 7685741
0.0, 0.0, 7706049
0.0, 0.0, 7724907
0.0, 0.0, 7744851
0.0, 0.0, 7766026
0.0, 0.0, 7785780
0.0, 0.0, 7805709
0.0, 0.0, 7825687
0.0, 0.0, 7845661
0.0, 0.0, 7865922
0.0, 0.0, 7885580
0.0, 0.0, 7905447
0.0, 0.0, 7925380
0.0, 0.0, 7945368
0.0, 0.0, 7965882
0.0, 0.0, 7986249
0.0, 0.0, 8005163
0.0, 0.0, 8025112
0.0, 0.0, 8045068
0.0, 0.0, 8065719
0.0, 0.0, 8086052
0.0, 0.0, 8104948
0.0, 0.0, 8124869
0.0, 0.0, 8145819
0.0, 0.0, 8165928
0.0, 0.0, 8185786
0.0, 0.0, 8205265
0.0, 0.0, 8225687
0.0, 0.0, 8245699
0.0, 0.0, 8265928
0.0, 0.0, 8285562
0.0, 0.0, 8305498
0.0, 0.0, 8325433
0.0, 0.0, 8345439
0.0, 0.0, 8365749
0.0, 0.0, 8386269
0.0, 0.0, 8405230
0.0, 0.0, 8425226
0.0, 0.0, 8445144
0.0, 0.0, 8465265
0.0, 0.0, 8486025
0.0, 0.0, 8504935
0.0, 0.0, 8524977
0.0, 0.0, 8544847
0.0, 0.0, 8565843
0.0, 0.0, 8585785
0.0, 0.0, 8605732
0.0, 0.0, 8625668
0.0, 0.0, 8645612
0.0, 0.0, 8669194
0.0, 0.0, 8685819
0.0, 0.0, 8705775
0.0, 0.0, 8725682
0.0, 0.0, 8745742
0.0, 0.0, 8767059
0.0, 0.0, 8785590
0.0, 0.0, 8805581
0.0, 0.0, 8833393
0.0, 0.0, 8846586
0.0, 0.0, 8865640
0.0, 0.0, 8886324
0.0, 0.0, 8905564
0.0, 0.0, 8926286
0.0, 0.0, 8945973
0.0, 0.0, 8965303
0.0, 0.0, 8985532
0.0, 0.0, 9005053
0.0, 0.0, 9025548
0.0, 0.0, 9046270
0.0, 0.0, 9064919
0.0, 0.0, 9084856
0.0, 0.0, 9105476
0.0, 0.0, 9125047
0.0, 0.0, 9145283
0.0, 0.0, 9165749
0.0, 0.0, 9184698
0.0, 0.0, 9205255
0.0, 0.0, 9224761
0.0, 0.0, 9245738
0.0, 0.0, 9265611
0.0, 0.0, 9290716
0.0, 0.0, 9306688
0.0, 0.0, 9326421
0.0, 0.0, 9345320
0.0, 0.0, 9365592
0.0, 0.0, 9385964
0.0, 0.0, 9405106
0.0, 0.0, 9425374
0.0, 0.0, 9445528
0.0, 0.0, 9465656
0.0, 0.0, 9485266
0.0, 0.0, 9505378
0.0, 0.0, 9526308
0.0, 0.0, 9545967
0.0, 0.0, 9565050
0.0, 0.0, 9585201
0.0, 0.0, 9604906
0.0, 0.0, 9625834
0.0, 0.0, 9644964
0.0, 0.0, 9666333
0.0, 0.0, 9685532
0.0, 0.0, 9705759
0.0, 0.0, 9724870
0.0, 0.0, 9745759
0.0, 0.0, 9765997
0.0, 0.0, 9785027
0.0, 0.0, 9804862
0.0, 0.0, 9825095
0.0, 0.0, 9845660
0.0, 0.0, 9864698
0.0, 0.0, 9884920
0.0, 0.0, 9905563
0.0, 0.0, 9925632
0.0, 0.0, 9945509
0.0, 0.0, 9965085
0.0, 0.0, 9985521
0.0, 0.0, 10004700
0.0, 0.0, 10025774
0.0, 0.0, 10045274
0.0, 0.0, 10065376
0.0, 0.0, 10085004
0.0, 0.0, 10105743
0.0, 0.0, 10125867
0.0, 0.0, 10145514
0.0, 0.0, 10166196
0.0, 0.0, 10185442
0.0, 0.0, 10204891
0.0, 0.0, 10225838
0.0, 0.0, 10245020
0.0, 0.0, 10265358
0.0, 0.0, 10285235
0.0, 0.0, 10305297
0.0, 0.0, 10326407
0.0, 0.0, 10345187
0.0, 0.0, 10365490
0.0, 0.0, 10385852
0.0, 0.0, 10405565
0.0, 0.0, 10425510
0.0, 0.0, 10445207
0.0, 0.0, 10465789
0.0, 0.0, 10484656
0.0, 0.0, 10505709
0.0, 0.0, 10525265
0.0, 0.0, 10544990
0.0, 37.5676822581124, 10573519
2.384417099742336, 41.919986315135304, 10585885
7.4393640374003525, 41.919986315135304, 10605056
13.595904601340152, 48.21795627698327, 10625946
